TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA
705,5,C,HOGAR,110.65,13,0,25.74365,-100.1505,HOGAR REUNIÓN,UT_DENSIDAD
269,5,C,BASE,118.0,12,6,25.77694,-100.25638,BARRIO COMPETIDO,UT_GAS_URBANA
707,5,C,HOGAR,137.47,13,0,25.77529,-100.23816,HOGAR REUNIÓN,UT_DENSIDAD
319,5,CD,HOGAR,109.81,10,11,25.83017,-100.24536,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
714,5,C,HOGAR,111.49,13,0,25.87926,-100.0327,HOGAR REUNIÓN,UT_DENSIDAD
698,5,C,HOGAR,125.1,13,0,25.7564,-100.2484,HOGAR REUNIÓN,UT_DENSIDAD
239,5,C,HOGAR,127.58,12,7,25.76451,-100.2572,HOGAR REUNIÓN,UT_DENSIDAD
266,5,C,RECESO,156.95,13,7,25.76677,-100.20124,PARADA TÉCNICA,UT_CARRETERA_GAS
636,5,C,HOGAR,118.07,13,0,25.79726,-100.05891,PARADA TÉCNICA,UT_DENSIDAD
265,5,C,HOGAR,104.01,13,9,25.78422,-100.19039,OFICINISTAS,UT_CARRETERA_GAS
729,5,C,BASE,122.28,13,0,25.78478,-100.25775,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
732,5,C,HOGAR,118.46,15,0,25.75866,-100.10849,PARADA TÉCNICA,UT_DENSIDAD
733,5,C,BASE,96.29,14,0,25.79861,-100.20199,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
696,5,C,HOGAR,117.97,13,0,25.77371,-100.23999,HOGAR REUNIÓN,UT_DENSIDAD
736,5,C,HOGAR,111.44,15,0,25.81079,-100.21974,HOGAR REUNIÓN,UT_DENSIDAD
738,5,C,BASE,122.43,15,0,25.77445,-100.19367,CLÁSICO,UT_TRAFICO_VEHICULAR
739,5,C,BASE,110.12,15,0,25.80732,-100.24986,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
273,5,C,BASE,108.72,13,11,25.76794,-100.24138,HOGAR REUNIÓN,UT_GAS_URBANA
651,5,C,BASE,115.11,13,0,25.77467,-100.20012,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
795,5,C,RECESO,108.54,0,0,25.72208,-100.11152,PARADA TÉCNICA,UT_GAS_URBANA
666,5,C,HOGAR,115.21,13,0,25.7564,-100.23588,HOGAR REUNIÓN,UT_DENSIDAD
244,5,CD,HOGAR,128.0,12,9,25.80301,-100.22456,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
647,5,C,HOGAR,121.89,13,0,25.7865,-100.26285,HOGAR REUNIÓN,UT_DENSIDAD
661,5,C,HOGAR,114.88,13,0,25.71494,-100.10718,HOGAR REUNIÓN,UT_DENSIDAD
631,5,C,HOGAR,121.89,13,0,25.7878,-100.26697,HOGAR REUNIÓN,UT_DENSIDAD
796,5,C,BASE,128.56,0,0,25.80135,-100.157,PARADA TÉCNICA,UT_GAS_URBANA
664,5,C,HOGAR,114.11,13,0,25.76367,-100.24509,HOGAR REUNIÓN,UT_DENSIDAD
797,5,C,RECESO,101.34,0,0,25.71515,-100.10426,PARADA TÉCNICA,UT_GAS_URBANA
799,5,C,HOGAR,120.22,0,0,25.77842,-100.20311,HOGAR REUNIÓN,UT_GAS_URBANA
646,5,C,HOGAR,97.46,13,0,25.8184,-100.09625,HOGAR REUNIÓN,UT_DENSIDAD
304,5,C,BASE,108.0,10,9,25.78333,-100.22558,HOGAR REUNIÓN,UT_CARRETERA_GAS
777,5,C,HOGAR,94.33,14,0,25.76835,-100.25045,HOGAR REUNIÓN,UT_DENSIDAD
634,5,C,HOGAR,120.05,13,0,25.79764,-100.26361,HOGAR REUNIÓN,UT_DENSIDAD
549,5,B,HOGAR,120.77,13,11,25.7083,-100.08768,BARRIO COMPETIDO,UT_DENSIDAD
662,6,C,RECESO,0.0,0,0,25.45501,-100.15735,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
623,6,C,HOGAR,0.0,0,0,25.58972,-99.98302,HOGAR REUNIÓN,UT_DENSIDAD
659,6,C,BASE,0.0,0,0,25.191,-99.82865,OFICINISTAS,UT_TRAFICO_VEHICULAR
626,6,C,HOGAR,0.0,0,0,25.58631,-100.00492,HOGAR REUNIÓN,UT_DENSIDAD
88,6,C,RECESO,89.67,11,7,25.3844,-100.11426,HOGAR REUNIÓN,UT_CARRETERA_GAS
87,6,C,RECESO,121.22,14,10,24.87257,-99.57919,PARADA TÉCNICA,UT_GAS_URBANA
622,6,C,BASE,0.0,0,0,25.58502,-99.99391,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
21,6,CD,HOGAR,99.0,9,0,25.18824,-99.80819,BARRIO COMPETIDO,UT_DENSIDAD
621,6,C,BASE,0.0,0,0,25.58565,-100.03457,HOGAR REUNIÓN,UT_DENSIDAD
84,6,C,HOGAR,96.9,12,6,25.40713,-100.13747,HOGAR REUNIÓN,UT_DENSIDAD
83,6,C,HOGAR,106.7,13,5,25.5778,-100.01034,HOGAR REUNIÓN,UT_DENSIDAD
82,6,CD,BASE,112.21,13,6,24.85338,-99.55459,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
81,6,D,HOGAR,114.06,13,6,25.56297,-99.97865,HOGAR REUNIÓN,UT_GAS_URBANA
22,6,C,HOGAR,78.0,10,0,25.57557,-99.98963,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
99,6,C,HOGAR,0.0,13,0,24.8691,-99.55367,HOGAR REUNIÓN,UT_GAS_URBANA
107,6,C,HOGAR,0.0,13,0,24.88132,-99.55085,HOGAR REUNIÓN,UT_DENSIDAD
719,6,C,HOGAR,0.0,0,0,25.58241,-100.02211,HOGAR REUNIÓN,UT_DENSIDAD
106,6,C,HOGAR,0.0,13,0,25.20434,-99.84566,HOGAR REUNIÓN,UT_DENSIDAD
105,6,C,HOGAR,0.0,13,0,25.18256,-99.81497,HOGAR REUNIÓN,UT_DENSIDAD
103,6,C,HOGAR,0.0,13,0,25.30148,-100.03258,HOGAR REUNIÓN,UT_DENSIDAD
102,6,CD,HOGAR,0.0,13,0,25.20612,-99.83051,HOGAR REUNIÓN,UT_DENSIDAD
699,6,C,HOGAR,0.0,0,0,25.57064,-100.02873,HOGAR REUNIÓN,UT_DENSIDAD
654,6,C,BASE,0.0,0,0,25.18499,-99.8407,OFICINISTAS,UT_TRAFICO_VEHICULAR
98,6,C,RECESO,128.13,12,5,24.8886,-99.67181,PARADA TÉCNICA,UT_CARRETERA_GAS
97,6,C,HOGAR,113.55,13,0,25.19287,-99.82562,OFICINISTAS,UT_DENSIDAD
648,6,C,BASE,0.0,0,0,25.28052,-100.01043,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
95,6,C,HOGAR,107.87,12,11,24.86121,-99.5874,HOGAR REUNIÓN,UT_DENSIDAD
94,6,C,HOGAR,124.93,13,11,25.2663,-100.00712,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
93,6,C,RECESO,92.17,11,6,25.61114,-100.04841,PARADA TÉCNICA,UT_CARRETERA_GAS
92,6,B,RECESO,121.2,12,11,25.28406,-100.01023,PARADA TÉCNICA,UT_DENSIDAD
627,6,C,HOGAR,0.0,0,0,25.37624,-100.11082,HOGAR REUNIÓN,UT_DENSIDAD
91,6,C,HOGAR,126.7,11,11,24.86346,-99.52436,HOGAR REUNIÓN,UT_DENSIDAD
282,6,BC,RECESO,114.0,13,0,24.85018,-99.5719,PARADA TÉCNICA,UT_CARRETERA_GAS
58,6,C,RECESO,83.65,12,2,25.1883,-99.83526,OFICINISTAS,UT_TRAFICO_PEATONAL
57,6,C,RECESO,122.02,12,11,25.24865,-99.97038,PARADA TÉCNICA,UT_CARRETERA_GAS
31,6,C,HOGAR,112.0,9,0,25.29708,-100.02935,HOGAR REUNIÓN,UT_DENSIDAD
55,6,C,BASE,115.53,12,10,25.47078,-100.17538,PARADA TÉCNICA,UT_CARRETERA_GAS
54,6,CD,BASE,121.5,12,9,25.18022,-99.83248,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
53,6,C,RECESO,103.21,12,10,25.15216,-99.84832,PARADA TÉCNICA,UT_CARRETERA_GAS
33,6,C,BASE,123.53,10,5,25.25546,-99.68657,HOGAR REUNIÓN,UT_TRAFICO_PEATONAL
34,6,C,BASE,116.0,10,0,25.28155,-100.0205,CLÁSICO,UT_DENSIDAD
35,6,C,RECESO,96.0,10,0,24.8626,-99.57939,PARADA TÉCNICA,UT_CARRETERA_GAS
51,6,D,BASE,110.27,12,6,24.85599,-99.53781,HOGAR REUNIÓN,UT_GAS_URBANA
59,6,CD,BASE,142.67,12,10,25.25199,-99.70225,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
36,6,C,HOGAR,109.93,12,5,25.1755,-99.83795,HOGAR REUNIÓN,UT_DENSIDAD
49,6,C,RECESO,109.0,10,0,25.39686,-100.13477,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
618,6,C,BASE,0.0,0,0,25.56061,-100.00581,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
48,6,C,HOGAR,99.74,12,6,25.19349,-99.83942,PARADA TÉCNICA,UT_GAS_URBANA
47,6,C,HOGAR,79.57,12,6,24.86497,-99.561,HOGAR REUNIÓN,UT_TRAFICO_PEATONAL
46,6,C,HOGAR,106.51,12,11,25.58484,-99.98952,HOGAR REUNIÓN,UT_GAS_URBANA
615,6,C,BASE,0.0,0,0,25.19016,-99.83539,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
38,6,C,RECESO,105.05,12,12,25.6076,-99.64965,PARADA TÉCNICA,UT_CARRETERA_GAS
42,6,D,HOGAR,92.84,12,7,25.57826,-100.02549,HOGAR REUNIÓN,UT_DENSIDAD
41,6,C,BASE,83.13,12,4,25.45995,-99.99653,PARADA TÉCNICA,UT_CARRETERA_GAS
39,6,C,RECESO,91.34,12,7,25.71129,-99.25392,PARADA TÉCNICA,UT_CARRETERA_GAS
71,6,C,BASE,100.28,13,10,25.58097,-100.00314,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
23,6,C,RECESO,95.0,10,0,24.88103,-99.58133,OFICINISTAS,UT_TRAFICO_PEATONAL
77,6,C,HOGAR,108.36,13,10,25.22275,-99.93358,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
605,6,C,BASE,0.0,0,0,25.28028,-99.97056,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
75,6,C,RECESO,104.8,13,6,24.86431,-99.57059,OFICINISTAS,UT_TRAFICO_PEATONAL
24,6,BC,RECESO,93.0,10,0,25.18881,-99.82257,CLÁSICO,UT_TRAFICO_VEHICULAR
25,6,C,BASE,95.0,10,0,25.18958,-99.85066,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
74,6,C,BASE,102.85,13,9,25.58452,-100.00093,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
73,6,C,BASE,104.45,13,9,25.59638,-100.02602,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
72,6,CD,RECESO,103.84,13,5,25.60005,-99.99983,PARADA TÉCNICA,UT_CARRETERA_GAS
79,6,CD,BASE,106.62,13,10,24.8547,-99.56993,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
686,6,C,HOGAR,0.0,0,0,25.54298,-99.84019,HOGAR REUNIÓN,UT_DENSIDAD
26,6,C,BASE,89.0,10,0,24.86496,-99.56645,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
27,6,C,BASE,101.0,10,0,25.18924,-99.8317,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
66,6,C,HOGAR,78.81,12,8,25.18693,-99.82255,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
65,6,C,HOGAR,103.01,12,4,24.8592,-99.55032,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
64,6,C,RECESO,105.75,13,4,25.58841,-100.00187,OFICINISTAS,UT_TRAFICO_VEHICULAR
277,6,C,RECESO,105.66,12,0,25.27453,-100.01677,PARADA TÉCNICA,UT_CARRETERA_GAS
28,6,CD,HOGAR,108.0,10,0,25.57477,-99.97964,HOGAR REUNIÓN,UT_DENSIDAD
61,6,CD,BASE,106.78,12,10,25.79335,-99.17981,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
29,6,C,RECESO,95.0,10,0,25.19407,-99.83954,OFICINISTAS,UT_DENSIDAD
852,6,C,HOGAR,0.0,0,0,25.60786,-100.05789,HOGAR REUNIÓN,UT_DENSIDAD
837,6,C,PEATONAL,56.2,10,0,25.59165,-100.00124,OFICINISTAS,UT_TRAFICO_PEATONAL
838,6,C,BASE,0.0,0,0,24.86658,-99.57686,PARADA TÉCNICA,UT_CARRETERA_GAS
218,6,BC,HOGAR,128.5,12,0,25.43097,-100.15274,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
523,6,C,BASE,0.0,13,0,25.70674,-99.23637,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
522,6,B,RECESO,0.0,13,0,25.81395,-99.16855,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
843,6,C,BASE,0.0,0,0,25.29304,-100.01274,PARADA TÉCNICA,UT_CARRETERA_GAS
844,6,C,HOGAR,0.0,0,0,25.6201,-100.0489,HOGAR REUNIÓN,UT_DENSIDAD
521,6,B,RECESO,0.0,13,0,25.81326,-99.16838,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
779,6,C,BASE,0.0,0,0,25.7022,-99.22837,BARRIO COMPETIDO,UT_TRAFICO_VEHICULAR
215,6,CD,RECESO,109.4,10,0,24.86443,-99.57326,OFICINISTAS,UT_TRAFICO_VEHICULAR
555,6,B,HOGAR,0.0,13,0,24.87242,-99.56097,HOGAR REUNIÓN,UT_DENSIDAD
518,6,B,HOGAR,0.0,13,0,24.85695,-99.53004,HOGAR REUNIÓN,UT_DENSIDAD
219,6,BC,HOGAR,119.2,10,0,25.4797,-100.17906,PARADA TÉCNICA,UT_CARRETERA_GAS
213,6,BC,RECESO,105.66,8,0,25.41392,-100.14064,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
209,6,CD,RECESO,108.65,10,0,25.26578,-100.00734,HOGAR REUNIÓN,UT_CARRETERA_GAS
208,6,BC,BASE,55.0,8,0,25.49461,-100.18759,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
516,6,B,HOGAR,0.0,13,0,25.5751,-100.01917,HOGAR REUNIÓN,UT_DENSIDAD
556,6,C,HOGAR,0.0,13,0,24.8612,-99.56176,CLÁSICO,UT_TRAFICO_VEHICULAR
206,6,BC,RECESO,107.0,14,0,25.45105,-100.16215,HOGAR REUNIÓN,UT_TRAFICO_PEATONAL
859,6,C,HOGAR,0.0,0,0,25.61021,-100.06526,HOGAR REUNIÓN,UT_DENSIDAD
514,6,B,HOGAR,0.0,13,0,25.59599,-100.077,HOGAR REUNIÓN,UT_DENSIDAD
863,6,C,HOGAR,0.0,0,0,25.18193,-99.85133,CLÁSICO,UT_DENSIDAD
205,6,BC,RECESO,108.87,9,0,25.42426,-100.15199,OFICINISTAS,UT_CARRETERA_GAS
867,6,C,BASE,0.0,0,0,24.86623,-99.5714,CLÁSICO,UT_TRAFICO_VEHICULAR
511,6,B,HOGAR,0.0,13,0,24.84738,-99.553,HOGAR REUNIÓN,UT_DENSIDAD
539,6,B,BASE,0.0,13,0,25.69036,-99.2423,PARADA TÉCNICA,UT_CARRETERA_GAS
538,6,B,HOGAR,0.0,13,0,25.60006,-99.98635,HOGAR REUNIÓN,UT_DENSIDAD
537,6,B,BASE,0.0,13,0,25.19829,-99.82656,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
801,6,C,BASE,0.0,0,0,25.58436,-100.02436,BARRIO COMPETIDO,UT_DENSIDAD
232,6,C,RECESO,125.0,10,0,25.60058,-99.97002,PARADA TÉCNICA,UT_CARRETERA_GAS
793,6,C,BASE,109.4,0,0,25.1903,-99.8164,CLÁSICO,UT_TRAFICO_VEHICULAR
814,6,C,RECESO,0.0,0,0,25.1249,-99.81162,PARADA TÉCNICA,UT_CARRETERA_GAS
815,6,C,RECESO,114.34,0,0,25.56212,-100.0206,PARADA TÉCNICA,UT_GAS_URBANA
229,6,CD,RECESO,124.8,10,0,25.27826,-100.01964,OFICINISTAS,UT_TRAFICO_PEATONAL
228,6,C,BASE,108.0,10,0,25.37839,-100.11195,PARADA TÉCNICA,UT_CARRETERA_GAS
818,6,C,RECESO,0.0,0,0,25.56875,-99.9824,HOGAR REUNIÓN,UT_CARRETERA_GAS
227,6,C,RECESO,98.4,10,0,24.85589,-99.56377,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
869,6,C,HOGAR,0.0,0,0,25.16495,-99.84036,HOGAR REUNIÓN,UT_DENSIDAD
226,6,CD,RECESO,135.72,10,0,24.85948,-99.56629,OFICINISTAS,UT_TRAFICO_PEATONAL
791,6,C,HOGAR,117.45,15,0,25.182,-99.8244,HOGAR REUNIÓN,UT_DENSIDAD
224,6,CD,RECESO,102.0,8,0,25.1895,-99.83821,PARADA TÉCNICA,UT_GAS_URBANA
545,6,B,BASE,0.0,13,0,25.59278,-100.00266,OFICINISTAS,UT_TRAFICO_VEHICULAR
826,6,C,BASE,0.0,0,0,25.58719,-100.0281,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
548,6,B,BASE,0.0,13,0,25.7961,-99.1784,PARADA TÉCNICA,UT_GAS_URBANA
528,6,C,HOGAR,0.0,13,0,25.60567,-100.07793,HOGAR REUNIÓN,UT_DENSIDAD
786,6,C,HOGAR,0.0,0,0,25.2829,-100.0032,HOGAR REUNIÓN,UT_DENSIDAD
526,6,B,BASE,0.0,13,0,25.59127,-100.00781,CLÁSICO,UT_TRAFICO_VEHICULAR
785,6,C,PEATONAL,0.0,0,0,25.26151,-99.67147,PARADA TÉCNICA,UT_GAS_URBANA
525,6,B,BASE,0.0,13,0,25.59205,-100.00413,OFICINISTAS,UT_TRAFICO_VEHICULAR
784,6,C,HOGAR,0.0,0,0,25.2894,-100.03434,HOGAR REUNIÓN,UT_GAS_URBANA
721,6,C,HOGAR,0.0,0,0,25.36299,-99.98668,PARADA TÉCNICA,UT_DENSIDAD
744,6,C,RECESO,0.0,0,0,25.60719,-100.04114,PARADA TÉCNICA,UT_CARRETERA_GAS
486,6,C,RECESO,0.0,13,0,25.59693,-100.02597,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
485,6,C,BASE,0.0,13,0,25.29167,-100.02398,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
155,6,CD,RECESO,89.0,8,0,25.59048,-100.00025,PARADA TÉCNICA,UT_DENSIDAD
737,6,C,BASE,0.0,0,0,25.57386,-100.00367,OFICINISTAS,UT_TRAFICO_VEHICULAR
153,6,BC,RECESO,106.5,8,0,25.18819,-99.82875,BARRIO COMPETIDO,UT_TRAFICO_PEATONAL
734,6,C,RECESO,0.0,0,0,25.5415,-100.00833,PARADA TÉCNICA,UT_CARRETERA_GAS
581,6,C,BASE,0.0,13,0,25.58871,-99.99602,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
144,6,BC,RECESO,121.21,10,0,24.88035,-99.58588,PARADA TÉCNICA,UT_CARRETERA_GAS
588,6,C,BASE,0.0,13,0,25.58313,-99.98599,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
723,6,C,HOGAR,0.0,0,0,25.37834,-100.11439,HOGAR REUNIÓN,UT_DENSIDAD
745,6,C,BASE,0.0,0,0,25.69224,-99.62149,OFICINISTAS,UT_GAS_URBANA
718,6,C,HOGAR,0.0,0,0,25.5967,-99.98241,HOGAR REUNIÓN,UT_DENSIDAD
715,6,C,HOGAR,0.0,0,0,25.60082,-99.9882,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
124,6,BC,BASE,122.17,10,0,25.46137,-100.17089,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
123,6,BC,HOGAR,126.17,10,0,25.50882,-100.19437,HOGAR REUNIÓN,UT_CARRETERA_GAS
713,6,C,BASE,0.0,0,0,24.85807,-99.57523,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
595,6,C,BASE,0.0,13,0,25.28658,-100.03171,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
708,6,C,BASE,0.0,0,0,25.3947,-100.12973,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
114,6,BC,BASE,118.6,10,0,25.27831,-100.02243,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
111,6,B,BASE,0.0,13,0,25.58972,-99.99443,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
186,6,BC,BASE,104.0,12,0,25.40545,-100.13366,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
768,6,C,BASE,0.0,0,0,25.35691,-100.09469,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
874,6,C,BASE,0.0,0,0,25.40397,-99.98722,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
201,6,BC,RECESO,126.6,6,0,25.18989,-99.82471,OFICINISTAS,UT_TRAFICO_PEATONAL
764,6,C,BASE,0.0,0,0,25.28191,-100.02697,CLÁSICO,UT_TRAFICO_VEHICULAR
197,6,B,BASE,117.0,10,0,25.27938,-100.02285,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
761,6,B,RECESO,0.0,0,0,25.487,-100.1833,HOGAR REUNIÓN,UT_CARRETERA_GAS
195,6,BC,HOGAR,101.0,6,0,25.57531,-100.00992,HOGAR REUNIÓN,UT_TRAFICO_PEATONAL
194,6,BC,BASE,70.22,10,0,25.42277,-100.14712,HOGAR REUNIÓN,UT_CARRETERA_GAS
192,6,CD,BASE,93.17,10,0,25.59289,-100.01045,CLÁSICO,UT_DENSIDAD
189,6,CD,BASE,86.11,7,0,25.5929,-99.99295,CLÁSICO,UT_TRAFICO_VEHICULAR
187,6,BC,BASE,98.7,9,0,25.59232,-100.0127,HOGAR REUNIÓN,UT_DENSIDAD
108,6,C,BASE,0.0,13,0,25.28456,-100.01976,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
501,6,B,HOGAR,0.0,13,0,25.17002,-99.84103,HOGAR REUNIÓN,UT_DENSIDAD
183,6,CD,RECESO,164.0,10,0,25.18675,-99.83461,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
757,6,C,RECESO,0.0,0,0,25.46719,-100.17342,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
498,6,B,BASE,0.0,13,0,25.2806,-100.01745,OFICINISTAS,UT_TRAFICO_VEHICULAR
497,6,B,HOGAR,0.0,13,0,25.20866,-99.84815,PARADA TÉCNICA,UT_DENSIDAD
496,6,B,BASE,0.0,13,0,24.84507,-99.55926,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
572,6,C,HOGAR,0.0,13,0,25.5733,-100.02196,HOGAR REUNIÓN,UT_DENSIDAD
492,6,B,BASE,0.0,13,0,25.27251,-100.00065,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
172,6,CD,RECESO,122.7,8,0,25.19135,-99.81539,PARADA TÉCNICA,UT_CARRETERA_GAS
748,6,C,RECESO,0.0,0,0,25.27433,-100.01648,PARADA TÉCNICA,UT_CARRETERA_GAS
747,6,C,RECESO,0.0,0,0,25.599,-99.68105,PARADA TÉCNICA,UT_CARRETERA_GAS
